mem,cp,diff,mem_std,cp_std,diff_std,mem_win,cp_win,alpha,experiment,heads_boost,heads_surpress,beta
15.410900115966797,12.896767616271973,2.5141303539276123,1.7408802509307861,2.8491435050964355,2.791323661804199,7881.0,1579.0,5,combined,"((10, 7), (11, 10))","((7, 10), (9, 9), (9, 6), (10, 0))",0
15.091547012329102,12.849116325378418,2.2424299716949463,1.6806355714797974,2.59598445892334,2.5267486572265625,7763.0,1591.0,5,combined,"((10, 7), (11, 10))","((7, 10), (9, 9), (10, 0))",0
15.046712875366211,13.07793140411377,1.9687808752059937,1.6698378324508667,3.0130693912506104,2.842005968093872,7474.0,2022.0,5,combined,"((10, 7), (11, 10))","((9, 9), (9, 6), (10, 0))",0
