mem,cp,diff,mem_std,cp_std,diff_std,mem_win,cp_win,heads,experiment,pos
13.939315795898438,17.581668853759766,-3.642352819442749,1.6926580667495728,2.679165840148926,2.6675784587860107,382.0,9580.0,"(9, 7)",single_boost,all
13.97338581085205,17.553789138793945,-3.5804038047790527,1.6684733629226685,2.6779751777648926,2.665548086166382,419.0,9539.0,"(8, 4)",single_boost,all
13.933265686035156,17.573701858520508,-3.6404366493225098,1.6816332340240479,2.716238021850586,2.6750166416168213,398.0,9566.0,"(8, 8)",single_boost,all
13.987948417663574,17.595062255859375,-3.60711407661438,1.6884797811508179,2.704946994781494,2.675733804702759,415.0,9550.0,"(3, 6)",single_boost,all
13.985267639160156,17.565887451171875,-3.580620765686035,1.6778852939605713,2.6749260425567627,2.6575562953948975,402.0,9555.0,"(11, 4)",single_boost,all
13.936814308166504,17.511999130249023,-3.5751848220825195,1.667918086051941,2.713395118713379,2.749493360519409,525.0,9430.0,"(7, 2)",single_boost,all
13.98266887664795,17.52842903137207,-3.5457582473754883,1.6739914417266846,2.711507797241211,2.680546283721924,453.0,9507.0,"(5, 2)",single_boost,all
13.88086223602295,17.493234634399414,-3.6123733520507812,1.6791001558303833,2.666351795196533,2.64579176902771,403.0,9560.0,"(5, 10)",single_boost,all
14.23040771484375,17.30815887451172,-3.077751636505127,1.6606838703155518,2.6953213214874268,2.6951589584350586,793.0,9128.0,"(6, 7)",single_boost,all
14.042315483093262,17.680524826049805,-3.6382086277008057,1.700416088104248,2.739490270614624,2.7266855239868164,437.0,9522.0,"(11, 9)",single_boost,all
13.984532356262207,17.67998504638672,-3.695450782775879,1.734471082687378,2.666351556777954,2.692943572998047,393.0,9573.0,"(9, 6)",single_boost,all
13.909869194030762,17.54235076904297,-3.6324825286865234,1.6752432584762573,2.7184689044952393,2.667431354522705,429.0,9524.0,"(8, 3)",single_boost,all
14.0440673828125,17.548959732055664,-3.504892587661743,1.6866874694824219,2.664339303970337,2.6485989093780518,458.0,9492.0,"(10, 10)",single_boost,all
13.858171463012695,17.5647029876709,-3.706530809402466,1.718282699584961,2.6969268321990967,2.7317326068878174,428.0,9530.0,"(9, 8)",single_boost,all
13.892370223999023,17.46078109741211,-3.5684118270874023,1.6785571575164795,2.704662322998047,2.6642231941223145,432.0,9520.0,"(11, 6)",single_boost,all
13.972740173339844,17.572019577026367,-3.599276065826416,1.6776559352874756,2.6876182556152344,2.665877342224121,407.0,9551.0,"(0, 2)",single_boost,all
13.885294914245605,17.370161056518555,-3.484865665435791,1.6469308137893677,2.6378417015075684,2.629985809326172,449.0,9496.0,"(7, 5)",single_boost,all
13.445231437683105,17.831863403320312,-4.386631011962891,1.9801239967346191,2.6572105884552,3.023040294647217,441.0,9504.0,"(10, 0)",single_boost,all
14.004963874816895,17.541187286376953,-3.536226272583008,1.6645885705947876,2.6717183589935303,2.667076349258423,430.0,9530.0,"(4, 8)",single_boost,all
13.988876342773438,17.570430755615234,-3.5815532207489014,1.679940938949585,2.6884167194366455,2.6668291091918945,415.0,9548.0,"(3, 9)",single_boost,all
14.111359596252441,17.313833236694336,-3.2024707794189453,1.6130284070968628,2.5610527992248535,2.598492383956909,569.0,9387.0,"(1, 3)",single_boost,all
13.972259521484375,17.539825439453125,-3.5675668716430664,1.6813772916793823,2.692214012145996,2.6609132289886475,420.0,9541.0,"(3, 3)",single_boost,all
13.976128578186035,17.561782836914062,-3.5856542587280273,1.6992287635803223,2.706679344177246,2.691978931427002,438.0,9516.0,"(1, 9)",single_boost,all
14.004090309143066,17.232786178588867,-3.2286953926086426,1.6723220348358154,2.7646729946136475,2.8312571048736572,899.0,9030.0,"(10, 7)",single_boost,all
14.000551223754883,17.54783058166504,-3.5472795963287354,1.663681149482727,2.6467535495758057,2.655076026916504,431.0,9528.0,"(3, 7)",single_boost,all
13.991168975830078,17.5830135345459,-3.591845989227295,1.6602613925933838,2.7011568546295166,2.6904709339141846,428.0,9521.0,"(8, 11)",single_boost,all
13.97688102722168,17.515592575073242,-3.538710832595825,1.667336106300354,2.6576287746429443,2.6427319049835205,435.0,9524.0,"(4, 4)",single_boost,all
14.260663986206055,18.5235652923584,-4.262903213500977,1.901951789855957,3.1215319633483887,2.92077374458313,277.0,9699.0,"(8, 5)",single_boost,all
13.937813758850098,17.5134334564209,-3.575620651245117,1.6698708534240723,2.676522731781006,2.659014940261841,412.0,9552.0,"(4, 9)",single_boost,all
14.016687393188477,17.59787368774414,-3.5811879634857178,1.67616868019104,2.6847434043884277,2.6696853637695312,425.0,9537.0,"(11, 5)",single_boost,all
13.981474876403809,17.561525344848633,-3.5800483226776123,1.674213171005249,2.685184955596924,2.66530179977417,413.0,9547.0,"(4, 11)",single_boost,all
13.929987907409668,17.481611251831055,-3.551623821258545,1.6690574884414673,2.6659085750579834,2.6714587211608887,461.0,9500.0,"(3, 5)",single_boost,all
13.990270614624023,17.561172485351562,-3.5708999633789062,1.6730798482894897,2.684084415435791,2.665008544921875,423.0,9538.0,"(2, 2)",single_boost,all
13.98734188079834,17.568824768066406,-3.581481695175171,1.6602169275283813,2.6379356384277344,2.65622878074646,414.0,9547.0,"(3, 10)",single_boost,all
13.851496696472168,17.482280731201172,-3.6307852268218994,1.6576008796691895,2.632612943649292,2.638136386871338,380.0,9583.0,"(2, 6)",single_boost,all
13.96036434173584,17.544130325317383,-3.583766460418701,1.6691206693649292,2.659651756286621,2.653740406036377,404.0,9558.0,"(2, 8)",single_boost,all
13.975326538085938,17.561138153076172,-3.585813283920288,1.678076982498169,2.6951472759246826,2.666900634765625,409.0,9551.0,"(0, 8)",single_boost,all
14.006505966186523,17.50212860107422,-3.4956188201904297,1.6578501462936401,2.665353536605835,2.6577343940734863,457.0,9495.0,"(1, 4)",single_boost,all
13.961251258850098,17.55177879333496,-3.590524911880493,1.6756809949874878,2.6652207374572754,2.6575589179992676,416.0,9544.0,"(7, 8)",single_boost,all
13.971604347229004,17.557035446166992,-3.5854320526123047,1.66989004611969,2.6991963386535645,2.692683458328247,439.0,9520.0,"(2, 5)",single_boost,all
13.936001777648926,17.574363708496094,-3.638361692428589,1.689511775970459,2.6977357864379883,2.676264762878418,408.0,9554.0,"(3, 1)",single_boost,all
13.973769187927246,17.440156936645508,-3.4663875102996826,1.6603367328643799,2.6119511127471924,2.615640163421631,440.0,9516.0,"(0, 1)",single_boost,all
14.028996467590332,17.564006805419922,-3.535011053085327,1.6813596487045288,2.6803529262542725,2.655832052230835,429.0,9529.0,"(1, 7)",single_boost,all
