label,position,mem_mean,cp_mean,diff_mean,mem_std,cp_std,diff_std
L4H2,9,1.9639759557321668e-05,1.968222568393685e-05,4.246466644985958e-08,8.600662226854183e-07,8.91748186404584e-07,9.654448831497575e-07
L4H2,10,1.5683272067690268e-05,1.5668752894271165e-05,-1.4516541746445455e-08,8.100151717371773e-06,8.09407083579572e-06,6.838290573796257e-07
L4H2,11,1.9857718143612146e-05,1.985046583286021e-05,-7.2494414915524885e-09,5.912413598707644e-07,6.061684985070315e-07,6.784605943721544e-07
L4H2,12,1.9082497601630166e-05,1.908053491206374e-05,-1.962286777512645e-09,3.665789563456201e-06,3.667644477900467e-06,7.292647978829336e-07
L4H2,13,1.987576251849532e-05,1.987534596992191e-05,-4.1629372171669843e-10,6.109546575316926e-07,6.305365900516335e-07,7.361884968304366e-07
L4H3,0,1.9475872250040993e-05,1.949590841832105e-05,2.0036722503391502e-08,3.824273733243899e-07,3.9297634657486924e-07,4.5944364046590636e-07
L4H3,1,1.9666653315653093e-05,1.9617134967120364e-05,-4.95172507442021e-08,4.888294142801897e-07,5.14952205321606e-07,6.141681865301507e-07
L4H3,2,1.5992849512258545e-05,1.576940485392697e-05,-2.234453972960182e-07,8.288768185593653e-06,8.163196071109269e-06,1.0481478511792375e-06
L4H3,3,2.0260518795112148e-05,2.0072486222488806e-05,-1.8803268631018e-07,8.905572599360312e-07,8.669512112646771e-07,9.93976641439076e-07
L4H3,4,2.0382803995744325e-05,2.013705307035707e-05,-2.45750868543837e-07,1.1098181857960299e-06,1.1169386198162101e-06,1.0959769269902608e-06
L4H3,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L4H3,6,1.9642167899291962e-05,1.9825130948447622e-05,1.8296395865036175e-07,7.099392860254738e-07,7.279061833287415e-07,8.584612487538834e-07
L4H3,7,1.9873490600730292e-05,2.0169583876850083e-05,2.9609202556457603e-07,7.55923792894464e-07,8.285744570457609e-07,1.0425447953821276e-06
L4H3,8,7.437222961925727e-07,7.386558422695089e-07,-5.066546293619467e-09,3.798801344601088e-06,3.7731319935119245e-06,1.1863269122613929e-07
L4H3,9,1.9667209926410578e-05,1.966556919796858e-05,-1.6402251779013e-09,5.267034453027009e-07,4.986674753126863e-07,6.19388401901233e-07
L4H3,10,1.5731644452898763e-05,1.5586007066303864e-05,-1.4564029982011562e-07,8.15140811027959e-06,8.067941962508485e-06,1.0069226163977874e-06
L4H3,11,1.996174432861153e-05,1.9811686797766015e-05,-1.5005531395217986e-07,8.348077358277806e-07,8.208195936276752e-07,9.95863388197904e-07
L4H3,12,1.9285735106677748e-05,1.913544474518858e-05,-1.5029047517600702e-07,3.7680863442801638e-06,3.7454572066053515e-06,1.1370160564183607e-06
L4H3,13,1.9742816220968962e-05,1.9671833797474392e-05,-7.09825158651256e-08,1.0074804777104873e-06,9.894851018543704e-07,1.104166926779726e-06
L4H4,0,2.0238998331478797e-05,2.0166489775874652e-05,-7.250780953427238e-08,5.611319124909642e-07,5.780732408311451e-07,7.091620091159712e-07
L4H4,1,1.9192308172932826e-05,1.9560508007998578e-05,3.681989255710505e-07,1.0820701845659642e-06,7.364990892710921e-07,1.0071897804664331e-06
L4H4,2,1.5068845641508233e-05,1.5381488992716186e-05,3.126419869659003e-07,7.850817382859532e-06,7.976238521223422e-06,9.546599812892964e-07
L4H4,3,1.943492861755658e-05,1.9672583221108653e-05,2.376568062345541e-07,9.946102181856986e-07,8.57176246427116e-07,9.024109317579132e-07
L4H4,4,1.9490740669425577e-05,1.9682927813846618e-05,1.9218865077164082e-07,1.0018665079769562e-06,8.79406059084431e-07,8.141158218677447e-07
L4H4,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L4H4,6,1.8135415302822366e-05,1.798419725673739e-05,-1.512194671704492e-07,1.3357317811824032e-06,1.2649898053496145e-06,1.12615828129492e-06
L4H4,7,1.8958646251121536e-05,1.89117399713723e-05,-4.690621580039078e-08,7.557036951766349e-07,7.047960934869479e-07,7.281108764800592e-07
L4H4,8,7.150209171413735e-07,7.14894952125178e-07,-1.259920778817758e-10,3.651903853096883e-06,3.6513886243483284e-06,7.529871481892769e-08
L4H4,9,1.8359538444201462e-05,1.8827064195647836e-05,4.675259788200492e-07,1.337149797109305e-06,1.014301005852758e-06,1.1291758710285649e-06
L4H4,10,1.4763111721549649e-05,1.5079506738402415e-05,3.163972053243924e-07,7.685368473175913e-06,7.825828106433619e-06,8.615433557679353e-07
L4H4,11,1.90551218111068e-05,1.9295639503980055e-05,2.4051846025940904e-07,9.855250482360134e-07,9.223075494446675e-07,8.998506473290036e-07
L4H4,12,1.8353337509324774e-05,1.8554153939476237e-05,2.0081773755009635e-07,3.596741180444951e-06,3.6083918075746624e-06,8.789120329311118e-07
L4H4,13,1.9055061784456484e-05,1.9166087440680712e-05,1.110266509840585e-07,8.08955803677236e-07,7.91621232565376e-07,9.078048606170341e-07
L4H5,0,1.9744720702874474e-05,1.9737424736376852e-05,-7.2959482899648265e-09,3.1212340445563314e-07,3.290273866696225e-07,4.4310397129265766e-07
L4H5,1,1.9676903320942074e-05,1.9560116925276816e-05,-1.1678674383119869e-07,4.2974741631951474e-07,4.774022386300203e-07,5.561032025980239e-07
L4H5,2,1.559793781780172e-05,1.5329902453231625e-05,-2.6803650143847335e-07,8.05994204711169e-06,7.934784662211314e-06,9.119988817474223e-07
L4H5,3,1.968089236470405e-05,1.9418732335907407e-05,-2.6216144988211454e-07,5.638348739012145e-07,6.977085149628692e-07,7.993318149601691e-07
L4H5,4,1.9740529751288705e-05,1.962273381650448e-05,-1.1779556530200352e-07,7.376243615908606e-07,7.626948104189069e-07,5.036307015870989e-07
L4H5,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L4H5,6,1.9630666429293342e-05,1.9805500414804555e-05,1.7483398551121354e-07,6.758363610970264e-07,6.981852607168548e-07,8.022315682865155e-07
L4H5,7,1.9676303054438904e-05,1.9806391719612293e-05,1.3008889254706446e-07,4.643473801024811e-07,4.949346816829348e-07,5.917867724747339e-07
L4H5,8,7.375902555395442e-07,7.357412528108398e-07,-1.8491487230321013e-09,3.767173438973259e-06,3.7578042793029454e-06,8.839430165608064e-08
L4H5,9,1.9729526684386656e-05,1.9704706573975272e-05,-2.4819419408572685e-08,3.389630194305937e-07,3.8020135662009125e-07,4.7360242660943186e-07
L4H5,10,1.558525036671199e-05,1.547267493151594e-05,-1.1257445464707416e-07,8.039844942686614e-06,7.987153367139399e-06,5.802457394565863e-07
L4H5,11,1.9721219359780662e-05,1.9607610738603398e-05,-1.1360926066572574e-07,3.999251703135087e-07,4.832702984458592e-07,5.590624709839176e-07
L4H5,12,1.9076260286965407e-05,1.9009950847248547e-05,-6.631045579297279e-08,3.6277481285651447e-06,3.620650431912509e-06,4.6590264446422225e-07
L4H5,13,1.9862138287862763e-05,1.9844559574266896e-05,-1.7579994349148365e-08,4.546459990706353e-07,4.5591400521516334e-07,4.922054017697519e-07
L4H6,0,2.0522626073216088e-05,2.045004839601461e-05,-7.257532530502431e-08,5.873427539881959e-07,6.482829917331401e-07,8.203678589779884e-07
L4H6,1,2.0929481252096593e-05,2.0889485313091427e-05,-3.999674547117138e-08,9.433812238057726e-07,9.609123026166344e-07,1.1266317869740305e-06
L4H6,2,1.6282310753013007e-05,1.617280395294074e-05,-1.0950596163183945e-07,8.429278750554658e-06,8.37930929264985e-06,9.77494778453547e-07
L4H6,3,2.0449446310522035e-05,2.0339661205071025e-05,-1.0978380515780373e-07,8.57173802160105e-07,9.382251278111653e-07,1.0595844059935189e-06
L4H6,4,2.0476363715715706e-05,2.0309655155870132e-05,-1.6670877300839493e-07,1.0257306257699383e-06,1.1136214652651688e-06,1.0913332744166837e-06
L4H6,5,2.713747562665958e-05,2.1889161871513352e-05,-5.248312845651526e-06,8.553888619644567e-06,9.37123445510224e-07,8.554461601306684e-06
L4H6,6,2.0632614905480295e-05,2.050710827461444e-05,-1.2550630401619856e-07,1.099788732972229e-06,1.1099162975369836e-06,1.402742782374844e-06
L4H6,7,2.0308842067606747e-05,2.0318238966865465e-05,9.393909650157184e-09,1.0525130846872344e-06,1.1552549494808773e-06,1.3638515383718186e-06
L4H6,8,7.358266884693876e-07,7.420366046062554e-07,6.209840641702158e-09,3.758884531634976e-06,3.7911861454631435e-06,1.4246894863845228e-07
L4H6,9,2.063309511868283e-05,2.0581321223289706e-05,-5.1775906229067914e-08,9.02596809737588e-07,9.651741947891423e-07,1.1066268825743464e-06
