layer,head,source_position,dest_position,value
0,0,6,7,0.0
0,0,6,8,0.0
0,0,6,9,6.425907486118376e-05
0,0,6,10,0.0
0,0,6,11,0.0001705013564787805
0,0,6,12,3.254690454923548e-05
0,0,6,13,0.0
0,0,7,0,0.09807667881250381
0,0,7,1,0.11310184746980667
0,0,7,2,0.0624128133058548
0,0,7,3,0.09588326513767242
0,0,7,4,0.06463711708784103
0,0,7,5,0.016611315310001373
0,0,7,6,0.14628848433494568
0,0,7,7,0.013242417946457863
0,0,7,8,0.012918454594910145
0,0,7,9,8.777428593020886e-05
0,0,7,10,0.0
0,0,7,11,0.00019374581461306661
0,0,7,12,3.1491661502514035e-05
0,0,7,13,0.0
0,0,8,0,0.097850501537323
0,0,8,1,0.11221993714570999
0,0,8,2,0.06240028887987137
0,0,8,3,0.0953279361128807
0,0,8,4,0.06480791419744492
0,0,8,5,0.016916954889893532
0,0,8,6,0.14382705092430115
0,0,8,7,0.013865531422197819
0,0,8,8,0.014165827073156834
0,0,8,9,0.0
0,0,8,10,0.0
0,0,8,11,0.0
0,0,8,12,0.0
0,0,8,13,0.0
0,0,9,0,0.07898323982954025
0,0,9,1,0.06782864034175873
0,0,9,2,0.04378577694296837
0,0,9,3,0.06059823930263519
0,0,9,4,0.05893401429057121
0,0,9,5,0.06013229116797447
0,0,9,6,0.07820698618888855
0,0,9,7,0.08771071583032608
0,0,9,8,0.08764071762561798
0,0,9,9,0.07852116972208023
0,0,9,10,0.0
0,0,9,11,0.003283542115241289
0,0,9,12,3.7095448988111457e-06
0,0,9,13,0.0
0,0,10,0,0.048434074968099594
0,0,10,1,0.06516706943511963
0,0,10,2,0.029989134520292282
0,0,10,3,0.0390469916164875
0,0,10,4,0.03402698040008545
0,0,10,5,0.024375436827540398
0,0,10,6,0.0793197825551033
0,0,10,7,0.030988294631242752
0,0,10,8,0.031104085966944695
0,0,10,9,0.08811859041452408
0,0,10,10,0.02854258567094803
0,0,10,11,0.015810871496796608
0,0,10,12,0.009731927886605263
0,0,10,13,0.0009742686524987221
0,0,11,0,0.06723041087388992
0,0,11,1,0.07526054978370667
0,0,11,2,0.03689945861697197
0,0,11,3,0.03544903174042702
0,0,11,4,0.04174860939383507
0,0,11,5,0.03823098540306091
0,0,11,6,0.09356725960969925
0,0,11,7,0.055970169603824615
0,0,11,8,0.05560733377933502
0,0,11,9,0.09665616601705551
0,0,11,10,0.03826599940657616
0,0,11,11,0.045437902212142944
0,0,11,12,0.0
0,0,11,13,1.198319841932971e-05
0,0,12,0,0.06160321831703186
0,0,12,1,0.0509355328977108
0,0,12,2,0.031217053532600403
0,0,12,3,0.04815175384283066
0,0,12,4,0.05234368145465851
0,0,12,5,0.021804727613925934
0,0,12,6,0.06620588153600693
0,0,12,7,0.023421384394168854
0,0,12,8,0.02354567125439644
0,0,12,9,0.07246287912130356
0,0,12,10,0.0387134850025177
0,0,12,11,0.06990873068571091
0,0,12,12,0.04678363353013992
0,0,12,13,0.0
0,0,13,0,0.04989508539438248
0,0,13,1,0.04465818032622337
0,0,13,2,0.032819658517837524
0,0,13,3,0.048214368522167206
0,0,13,4,0.04779134690761566
0,0,13,5,0.012856069952249527
0,0,13,6,0.05746736750006676
0,0,13,7,0.026472216472029686
0,0,13,8,0.027659155428409576
0,0,13,9,0.06518631428480148
0,0,13,10,0.04785408079624176
0,0,13,11,0.07314534485340118
0,0,13,12,0.07429947704076767
0,0,13,13,0.019611362367868423
0,1,0,0,0.3262181282043457
0,1,0,1,4.00169228669256e-05
0,1,0,2,0.0
0,1,0,3,0.0
0,1,0,4,5.195340418140404e-05
0,1,0,5,3.9506896428065374e-05
0,1,0,6,3.946788638131693e-05
0,1,0,7,3.3635405998211354e-05
0,1,0,8,0.0
0,1,0,9,3.989662218373269e-05
0,1,0,10,0.0
0,1,0,11,4.00169228669256e-05
0,1,0,12,3.9474736695410684e-05
0,1,0,13,0.0
0,1,1,0,0.00031892902916297317
0,1,1,1,0.9987260699272156
0,1,1,2,0.0
0,1,1,3,0.03167649358510971
0,1,1,4,7.527097477577627e-05
0,1,1,5,0.0
0,1,1,6,0.0
0,1,1,7,0.0
0,1,1,8,0.0
0,1,1,9,0.0
0,1,1,10,0.0
0,1,1,11,0.0008028903976082802
0,1,1,12,0.0
0,1,1,13,0.0
0,1,2,0,0.000760390073992312
0,1,2,1,0.0026014111936092377
0,1,2,2,0.42030802369117737
0,1,2,3,0.07168863713741302
0,1,2,4,0.05667199566960335
0,1,2,5,0.0024254450108855963
0,1,2,6,0.0015289500588551164
0,1,2,7,0.0014730606926605105
0,1,2,8,0.0009830760536715388
0,1,2,9,0.0
0,1,2,10,0.0
0,1,2,11,0.0
0,1,2,12,0.0
0,1,2,13,0.0
0,1,3,0,0.0008076564990915358
0,1,3,1,0.035474613308906555
0,1,3,2,0.07274428755044937
0,1,3,3,0.9898828864097595
0,1,3,4,1.1889812867593719e-07
0,1,3,5,0.0011300453916192055
0,1,3,6,9.997688175644726e-05
0,1,3,7,2.85441245750917e-07
0,1,3,8,0.0
0,1,3,9,1.8342684882100002e-07
0,1,3,10,0.0
0,1,3,11,5.032037719843174e-08
0,1,3,12,1.792342845874373e-05
0,1,3,13,0.00045812278403900564
0,1,4,0,0.0004543903924059123
0,1,4,1,0.001035819761455059
0,1,4,2,0.05733218789100647
0,1,4,3,0.00062453473219648
0,1,4,4,0.437320351600647
0,1,4,5,0.03337618708610535
0,1,4,6,0.0
0,1,4,7,0.0
0,1,4,8,0.0
0,1,4,9,7.590847963001579e-05
0,1,4,10,0.0
0,1,4,11,7.594410271849483e-05
0,1,4,12,3.760057734325528e-05
0,1,4,13,0.0
0,1,5,0,0.0005623770994134247
0,1,5,1,0.0002177612332161516
0,1,5,2,0.004930457565933466
0,1,5,3,0.000974569411482662
0,1,5,4,0.03566622734069824
0,1,5,5,0.9777048230171204
0,1,5,6,0.0
0,1,5,7,0.0
0,1,5,8,0.0
0,1,5,9,5.120530772728671e-07
0,1,5,10,0.0
0,1,5,11,9.220588026437326e-08
0,1,5,12,4.1559022065484896e-05
0,1,5,13,0.0
0,1,6,0,0.00022491639538202435
0,1,6,1,0.0037576116155833006
0,1,6,2,0.0018627787940204144
0,1,6,3,0.0006925792549736798
0,1,6,4,0.0002387250424362719
0,1,6,5,0.00024164124624803662
0,1,6,6,0.99332594871521
0,1,6,7,0.0
0,1,6,8,0.0
0,1,6,9,1.9360781777777447e-07
0,1,6,10,0.0
0,1,6,11,1.0761539215309313e-07
0,1,6,12,4.155785063630901e-05
0,1,6,13,0.0
0,1,7,0,0.00038307844079099596
0,1,7,1,0.0005412797327153385
0,1,7,2,0.004169308580458164
0,1,7,3,0.0013696968089789152
0,1,7,4,0.00482591288164258
0,1,7,5,0.0035074667539447546
0,1,7,6,0.000386597152100876
0,1,7,7,0.9560259580612183
0,1,7,8,0.9291787147521973
0,1,7,9,1.8004866930709795e-08
0,1,7,10,0.0
0,1,7,11,2.1826562601745536e-07
0,1,7,12,4.155243368586525e-05
0,1,7,13,0.0
0,1,8,0,0.002130998531356454
0,1,8,1,0.000610809656791389
0,1,8,2,0.003698614425957203
0,1,8,3,0.0013864306965842843
0,1,8,4,0.004776631481945515
0,1,8,5,0.003509012283757329
0,1,8,6,0.0004854731960222125
0,1,8,7,0.9291815757751465
0,1,8,8,0.9259774684906006
0,1,8,9,0.0
0,1,8,10,0.0
0,1,8,11,0.0
0,1,8,12,0.0
0,1,8,13,0.0
0,1,9,0,0.00014664996706414968
0,1,9,1,0.5103074312210083
0,1,9,2,0.0007685298915021122
0,1,9,3,0.01713271625339985
0,1,9,4,0.00019085407257080078
0,1,9,5,0.00010497026232769713
0,1,9,6,0.0009016056428663433
0,1,9,7,2.048543501587119e-05
0,1,9,8,8.643307228339836e-05
0,1,9,9,0.4843041002750397
0,1,9,10,0.0
0,1,9,11,0.0152599411085248
0,1,9,12,4.15617432736326e-05
0,1,9,13,0.0
0,1,10,0,0.00016833908739499748
0,1,10,1,0.0007737006526440382
0,1,10,2,0.19645337760448456
0,1,10,3,0.027022764086723328
0,1,10,4,0.025010526180267334
0,1,10,5,0.02513871341943741
0,1,10,6,0.0002718833857215941
0,1,10,7,0.0013674860820174217
0,1,10,8,0.0013879870530217886
0,1,10,9,0.0006869910284876823
0,1,10,10,0.20837005972862244
0,1,10,11,0.03036392666399479
0,1,10,12,0.03060648776590824
0,1,10,13,0.032934848219156265
0,1,11,0,0.0003782334388233721
0,1,11,1,0.018330540508031845
0,1,11,2,0.03406829014420509
0,1,11,3,0.47862470149993896
0,1,11,4,0.00020756828598678112
0,1,11,5,0.0003980074543505907
0,1,11,6,0.0007849820540286601
0,1,11,7,0.0007643028511665761
0,1,11,8,0.0007741415174677968
0,1,11,9,0.016161445528268814
0,1,11,10,0.030685894191265106
0,1,11,11,0.5139371156692505
0,1,11,12,0.0
0,1,11,13,0.0005233708652667701
0,1,12,0,0.000176140500116162
0,1,12,1,0.00025300297420471907
0,1,12,2,0.02434462681412697
0,1,12,3,0.00021103909239172935
0,1,12,4,0.18447911739349365
0,1,12,5,0.0014772017020732164
0,1,12,6,0.0003344293509144336
0,1,12,7,0.002547836396843195
0,1,12,8,0.0025044104550033808
0,1,12,9,0.00025893302517943084
0,1,12,10,0.03069881908595562
0,1,12,11,0.00019024143693968654
0,1,12,12,0.22033166885375977
0,1,12,13,0.0
0,1,13,0,0.0002170548978028819
0,1,13,1,7.120050577213988e-05
0,1,13,2,0.001899118535220623
0,1,13,3,0.000807396019808948
0,1,13,4,0.014988054521381855
0,1,13,5,0.4278525710105896
0,1,13,6,5.307327592163347e-05
0,1,13,7,0.0008842964307405055
0,1,13,8,0.0009026821935549378
0,1,13,9,5.556299220188521e-05
0,1,13,10,0.03410648554563522
0,1,13,11,0.0005945522570982575
0,1,13,12,0.0011658055009320378
0,1,13,13,0.5531691908836365
0,2,0,0,0.3262181282043457
0,2,0,1,0.00020583433797582984
0,2,0,2,0.0
0,2,0,3,0.0
0,2,0,4,6.349628529278561e-05
0,2,0,5,2.680062607396394e-05
0,2,0,6,2.368252899032086e-05
0,2,0,7,1.699893800832797e-05
0,2,0,8,0.0
0,2,0,9,6.953310366952792e-05
0,2,0,10,0.0
0,2,0,11,0.00020583433797582984
0,2,0,12,3.0828847229713574e-05
0,2,0,13,0.0
0,2,1,0,0.21102972328662872
0,2,1,1,0.2099865972995758
0,2,1,2,0.0
0,2,1,3,0.008485370315611362
0,2,1,4,7.527097477577627e-05
0,2,1,5,0.0
0,2,1,6,0.0
0,2,1,7,0.0
0,2,1,8,0.0
0,2,1,9,0.0
0,2,1,10,0.0
0,2,1,11,0.0008028903976082802
0,2,1,12,0.0
0,2,1,13,0.0
0,2,2,0,0.1131281852722168
0,2,2,1,0.14076963067054749
0,2,2,2,0.06239805743098259
0,2,2,3,0.01483214646577835
0,2,2,4,0.012600219808518887
0,2,2,5,0.001011738902889192
0,2,2,6,0.0007125556003302336
0,2,2,7,0.00034138542832806706
0,2,2,8,0.00019804356270469725
0,2,2,9,0.0
0,2,2,10,0.0
0,2,2,11,0.0
0,2,2,12,0.0
0,2,2,13,0.0
0,2,3,0,0.15443502366542816
0,2,3,1,0.1318841576576233
0,2,3,2,0.058136384934186935
0,2,3,3,0.11119261384010315
0,2,3,4,3.137304156553e-05
0,2,3,5,0.00014459059457294643
0,2,3,6,4.296463157515973e-05
0,2,3,7,6.806410965509713e-05
0,2,3,8,0.0
0,2,3,9,1.3078480151307303e-05
0,2,3,10,0.0
0,2,3,11,3.905916310031898e-05
0,2,3,12,3.630082937888801e-05
0,2,3,13,6.222895899554715e-05
0,2,4,0,0.1055973619222641
0,2,4,1,0.09949355572462082
0,2,4,2,0.05446822941303253
0,2,4,3,0.06034138798713684
0,2,4,4,0.09646422415971756
0,2,4,5,0.004895798861980438
0,2,4,6,0.0
0,2,4,7,0.0
0,2,4,8,0.0
0,2,4,9,0.00010464967635925859
0,2,4,10,0.0
0,2,4,11,0.0003179556515533477
0,2,4,12,2.5000586902024224e-05
0,2,4,13,0.0
0,2,5,0,0.08304602652788162
0,2,5,1,0.04913065582513809
0,2,5,2,0.049730174243450165
0,2,5,3,0.05475304275751114
0,2,5,4,0.10295826196670532
0,2,5,5,0.14195555448532104
0,2,5,6,0.0
0,2,5,7,0.0
0,2,5,8,0.0
0,2,5,9,3.422333611524664e-05
0,2,5,10,0.0
0,2,5,11,8.422388054896146e-05
0,2,5,12,3.7176068872213364e-05
0,2,5,13,0.0
0,2,6,0,0.11168887466192245
0,2,6,1,0.07236624509096146
0,2,6,2,0.04132852703332901
0,2,6,3,0.0571129135787487
0,2,6,4,0.049429357051849365
0,2,6,5,0.060393400490283966
0,2,6,6,0.17429769039154053
0,2,6,7,0.0
0,2,6,8,0.0
0,2,6,9,4.2947274778271094e-05
0,2,6,10,0.0
0,2,6,11,0.0001492151350248605
0,2,6,12,3.371829370735213e-05
0,2,6,13,0.0
0,2,7,0,0.07212528586387634
0,2,7,1,0.035798829048871994
0,2,7,2,0.043277207762002945
0,2,7,3,0.050179194658994675
0,2,7,4,0.10812743008136749
0,2,7,5,0.09287688881158829
0,2,7,6,0.03224493935704231
0,2,7,7,0.048626456409692764
0,2,7,8,0.0474325567483902
0,2,7,9,3.681318412418477e-05
0,2,7,10,0.0
0,2,7,11,9.45639840210788e-05
0,2,7,12,3.665915210149251e-05
0,2,7,13,0.0
0,2,8,0,0.0717783123254776
0,2,8,1,0.036253102123737335
0,2,8,2,0.043363604694604874
0,2,8,3,0.05084618180990219
0,2,8,4,0.10428286343812943
0,2,8,5,0.08908434957265854
0,2,8,6,0.03412805497646332
0,2,8,7,0.04933488741517067
0,2,8,8,0.048370201140642166
0,2,8,9,0.0
0,2,8,10,0.0
0,2,8,11,0.0
0,2,8,12,0.0
0,2,8,13,0.0
0,2,9,0,0.08403725177049637
0,2,9,1,0.13616520166397095
0,2,9,2,0.044314365833997726
0,2,9,3,0.06949441134929657
0,2,9,4,0.03944672271609306
0,2,9,5,0.04909779131412506
0,2,9,6,0.06496893614530563
0,2,9,7,0.03887153044342995
0,2,9,8,0.03899559751152992
0,2,9,9,0.12187441438436508
0,2,9,10,0.0
0,2,9,11,0.006088851951062679
0,2,9,12,4.864250513492152e-06
0,2,9,13,0.0
0,2,10,0,0.042499884963035583
0,2,10,1,0.07607554644346237
0,2,10,2,0.03909159079194069
0,2,10,3,0.030684800818562508
0,2,10,4,0.03371645510196686
0,2,10,5,0.039984021335840225
0,2,10,6,0.0580514520406723
0,2,10,7,0.04854360595345497
0,2,10,8,0.0482458658516407
0,2,10,9,0.08151824027299881
0,2,10,10,0.03296223655343056
0,2,10,11,0.009570828638970852
0,2,10,12,0.010537871159613132
0,2,10,13,0.0049718827940523624
0,2,11,0,0.06879633665084839
0,2,11,1,0.07720208168029785
0,2,11,2,0.03792981430888176
0,2,11,3,0.0640929564833641
0,2,11,4,0.0469084195792675
0,2,11,5,0.053243447095155716
0,2,11,6,0.06588706374168396
0,2,11,7,0.051135435700416565
0,2,11,8,0.05117084085941315
0,2,11,9,0.07715576142072678
0,2,11,10,0.02964019775390625
0,2,11,11,0.06685162335634232
0,2,11,12,0.0
0,2,11,13,4.731257286039181e-05
0,2,12,0,0.043565936386585236
0,2,12,1,0.0537419468164444
0,2,12,2,0.027971483767032623
0,2,12,3,0.030438680201768875
0,2,12,4,0.059163469821214676
0,2,12,5,0.06136012822389603
0,2,12,6,0.06018150970339775
0,2,12,7,0.08595484495162964
0,2,12,8,0.08591614663600922
0,2,12,9,0.057449836283922195
0,2,12,10,0.02694939821958542
0,2,12,11,0.03349653258919716
0,2,12,12,0.053082045167684555
0,2,12,13,0.0
0,2,13,0,0.038178082555532455
0,2,13,1,0.027342351153492928
0,2,13,2,0.026294482871890068
0,2,13,3,0.029512973502278328
0,2,13,4,0.05447071045637131
0,2,13,5,0.07092191278934479
0,2,13,6,0.029303597286343575
0,2,13,7,0.10372563451528549
0,2,13,8,0.10231228172779083
0,2,13,9,0.02997756376862526
0,2,13,10,0.033554065972566605
0,2,13,11,0.0335773229598999
0,2,13,12,0.06310886144638062
0,2,13,13,0.08866006880998611
0,3,0,0,0.3262181282043457
0,3,0,1,5.711264020646922e-05
0,3,0,2,0.0
0,3,0,3,0.0
0,3,0,4,4.0899285522755235e-05
0,3,0,5,4.0411170630250126e-05
0,3,0,6,5.053581844549626e-05
0,3,0,7,2.2810965674580075e-05
0,3,0,8,0.0
0,3,0,9,6.062360625946894e-05
0,3,0,10,0.0
0,3,0,11,5.711264020646922e-05
0,3,0,12,3.858462878270075e-05
0,3,0,13,0.0
0,3,1,0,0.004754715599119663
0,3,1,1,0.9825222492218018
0,3,1,2,0.0
0,3,1,3,0.031303174793720245
0,3,1,4,7.527097477577627e-05
0,3,1,5,0.0
0,3,1,6,0.0
0,3,1,7,0.0
0,3,1,8,0.0
0,3,1,9,0.0
0,3,1,10,0.0
0,3,1,11,0.0008028903976082802
0,3,1,12,0.0
0,3,1,13,0.0
0,3,2,0,0.0032321803737431765
0,3,2,1,0.01647188700735569
0,3,2,2,0.4041241705417633
0,3,2,3,0.06749138981103897
0,3,2,4,0.05430911108851433
0,3,2,5,0.0026979302056133747
0,3,2,6,0.0018708074931055307
0,3,2,7,0.0006606375682167709
0,3,2,8,0.001232788898050785
0,3,2,9,0.0
0,3,2,10,0.0
0,3,2,11,0.0
0,3,2,12,0.0
0,3,2,13,0.0
0,3,3,0,0.003976448904722929
0,3,3,1,0.052632011473178864
0,3,3,2,0.08554831892251968
0,3,3,3,0.9082776308059692
0,3,3,4,4.1726174515588355e-08
0,3,3,5,0.0006749997264705598
0,3,3,6,9.974496060749516e-05
0,3,3,7,5.938618983236665e-07
0,3,3,8,0.0
0,3,3,9,1.4023003203078588e-08
0,3,3,10,0.0
0,3,3,11,1.3913616214722424e-07
0,3,3,12,5.1249949137854856e-06
0,3,3,13,0.0007054783054627478
0,3,4,0,0.004355485551059246
0,3,4,1,0.008783096447587013
0,3,4,2,0.06220020353794098
0,3,4,3,0.020097782835364342
0,3,4,4,0.4112931489944458
0,3,4,5,0.031740542501211166
0,3,4,6,0.0
0,3,4,7,0.0
0,3,4,8,0.0
0,3,4,9,0.0001153793855337426
0,3,4,10,0.0
0,3,4,11,0.00010672965436242521
0,3,4,12,3.5999895771965384e-05
0,3,4,13,0.0
0,3,5,0,0.0009686019620858133
0,3,5,1,0.00204169237986207
0,3,5,2,0.014815296046435833
0,3,5,3,0.005526758264750242
0,3,5,4,0.13191762566566467
0,3,5,5,0.7464831471443176
0,3,5,6,0.0
0,3,5,7,0.0
0,3,5,8,0.0
0,3,5,9,3.6963578509130457e-07
0,3,5,10,0.0
0,3,5,11,1.0998477364410064e-06
0,3,5,12,4.150575114181265e-05
0,3,5,13,0.0
0,3,6,0,0.000426608748966828
0,3,6,1,0.0007347535574808717
0,3,6,2,0.001705511356703937
0,3,6,3,0.00051640544552356
0,3,6,4,0.0005514129879884422
0,3,6,5,0.0003238615463487804
0,3,6,6,0.9956270456314087
0,3,6,7,0.0
0,3,6,8,0.0
0,3,6,9,3.803068082675054e-09
0,3,6,10,0.0
0,3,6,11,2.011755441344576e-06
0,3,6,12,4.1452858567936346e-05
0,3,6,13,0.0
0,3,7,0,0.004320242907851934
0,3,7,1,0.006120402365922928
0,3,7,2,0.011905246414244175
0,3,7,3,0.016132546588778496
0,3,7,4,0.05729030817747116
0,3,7,5,0.13294218480587006
0,3,7,6,0.226698637008667
0,3,7,7,0.47369053959846497
0,3,7,8,0.4620818495750427
0,3,7,9,7.547172344857245e-07
0,3,7,10,0.0
0,3,7,11,7.242884748848155e-06
0,3,7,12,4.118112337891944e-05
0,3,7,13,0.0
0,3,8,0,0.004207878839224577
0,3,8,1,0.005497135687619448
0,3,8,2,0.011869545094668865
0,3,8,3,0.014844595454633236
0,3,8,4,0.050636712461709976
0,3,8,5,0.12610362470149994
0,3,8,6,0.22158168256282806
0,3,8,7,0.46225911378860474
0,3,8,8,0.46592968702316284
0,3,8,9,0.0
0,3,8,10,0.0
0,3,8,11,0.0
0,3,8,12,0.0
0,3,8,13,0.0
0,3,9,0,0.00035031212610192597
0,3,9,1,0.0037975574377924204
0,3,9,2,0.00010872485290747136
0,3,9,3,0.0004383762425277382
0,3,9,4,0.0002696766459848732
0,3,9,5,0.00022365988115780056
0,3,9,6,0.011113039217889309
0,3,9,7,0.00048056230298243463
0,3,9,8,0.0005164213362149894
0,3,9,9,0.9823775887489319
0,3,9,10,0.0
0,3,9,11,0.03131689876317978
0,3,9,12,3.407131225685589e-05
0,3,9,13,0.0
0,3,10,0,0.00026251832605339587
0,3,10,1,7.514206663472578e-05
0,3,10,2,0.0019094194285571575
0,3,10,3,0.0003792491916101426
0,3,10,4,0.0004276603867765516
0,3,10,5,0.0008030447643250227
0,3,10,6,0.002182146068662405
0,3,10,7,0.002681887708604336
0,3,10,8,0.0027036217506974936
0,3,10,9,0.012369572184979916
0,3,10,10,0.3938034474849701
0,3,10,11,0.05338318273425102
0,3,10,12,0.057434938848018646
0,3,10,13,0.04430456832051277
0,3,11,0,0.0004981138627044857
0,3,11,1,0.001248911372385919
0,3,11,2,0.0004949988215230405
0,3,11,3,0.006067325361073017
0,3,11,4,0.000225629992200993
0,3,11,5,0.00022113548766355962
0,3,11,6,0.0023111896589398384
0,3,11,7,0.0007754837279208004
0,3,11,8,0.0007885122904554009
0,3,11,9,0.05162063613533974
0,3,11,10,0.06965932995080948
0,3,11,11,0.9133738875389099
0,3,11,12,0.0
0,3,11,13,0.000672831607516855
0,3,12,0,0.0005593215464614332
0,3,12,1,9.687909187050536e-05
0,3,12,2,0.00017583690350875258
0,3,12,3,0.00012536167923826724
0,3,12,4,0.002491096267476678
0,3,12,5,0.0018985139904543757
0,3,12,6,0.001839074189774692
0,3,12,7,0.007223322056233883
0,3,12,8,0.007207636721432209
0,3,12,9,0.006225852761417627
0,3,12,10,0.0577055923640728
0,3,12,11,0.016106372699141502
0,3,12,12,0.3850897550582886
0,3,12,13,0.0
0,3,13,0,0.00011569685011636466
0,3,13,1,2.817180211422965e-05
0,3,13,2,4.335313133196905e-05
0,3,13,3,0.0007434165454469621
0,3,13,4,0.000585297413635999
0,3,13,5,0.002198026515543461
0,3,13,6,0.0004936294280923903
0,3,13,7,0.0016923699295148253
0,3,13,8,0.0017589125782251358
0,3,13,9,0.001542705693282187
0,3,13,10,0.05857793241739273
0,3,13,11,0.005075591616332531
0,3,13,12,0.09496011584997177
0,3,13,13,0.7553447484970093
0,4,0,0,0.3262181282043457
0,4,0,1,0.00014430265582632273
0,4,0,2,0.0
0,4,0,3,0.0
0,4,0,4,4.720397191704251e-05
0,4,0,5,2.866039540094789e-05
0,4,0,6,5.0884300435427576e-05
0,4,0,7,2.55460363405291e-05
0,4,0,8,0.0
0,4,0,9,4.712673035101034e-05
0,4,0,10,0.0
0,4,0,11,0.00014430265582632273
0,4,0,12,3.404990638955496e-05
0,4,0,13,0.0
0,4,1,0,0.032553527504205704
0,4,1,1,0.8922486901283264
0,4,1,2,0.0
0,4,1,3,0.02916870452463627
0,4,1,4,7.527097477577627e-05
0,4,1,5,0.0
0,4,1,6,0.0
0,4,1,7,0.0
0,4,1,8,0.0
0,4,1,9,0.0
0,4,1,10,0.0
0,4,1,11,0.0008028903976082802
0,4,1,12,0.0
0,4,1,13,0.0
0,4,2,0,0.031631723046302795
0,4,2,1,0.11277492344379425
0,4,2,2,0.27297380566596985
0,4,2,3,0.05782175064086914
0,4,2,4,0.03612573817372322
0,4,2,5,0.0017267446964979172
0,4,2,6,0.0019422423793002963
0,4,2,7,0.0008031117031350732
0,4,2,8,0.0009686234989203513
0,4,2,9,0.0
0,4,2,10,0.0
0,4,2,11,0.0
0,4,2,12,0.0
0,4,2,13,0.0
0,4,3,0,0.032989442348480225
0,4,3,1,0.12520919740200043
0,4,3,2,0.12228991091251373
0,4,3,3,0.621286153793335
0,4,3,4,4.6865088734193705e-06
0,4,3,5,0.00023900860105641186
0,4,3,6,9.772696648724377e-05
0,4,3,7,3.153342277073534e-06
0,4,3,8,0.0
0,4,3,9,1.2923477470394573e-06
0,4,3,10,0.0
0,4,3,11,2.4833789211697876e-05
0,4,3,12,2.8203932743053883e-05
0,4,3,13,0.0002333750162506476
0,4,4,0,0.0388464629650116
0,4,4,1,0.061588484793901443
0,4,4,2,0.07533073425292969
0,4,4,3,0.08637899160385132
0,4,4,4,0.26954713463783264
0,4,4,5,0.01719486154615879
0,4,4,6,0.0
0,4,4,7,0.0
0,4,4,8,0.0
0,4,4,9,8.703197090653703e-05
0,4,4,10,0.0
0,4,4,11,0.00024760974338278174
0,4,4,12,2.8682168704108335e-05
0,4,4,13,0.0
0,4,5,0,0.042708445340394974
0,4,5,1,0.022644251585006714
0,4,5,2,0.043227214366197586
0,4,5,3,0.04212385416030884
