mem,cp,diff,mem_std,cp_std,diff_std,mem_win,cp_win,heads,experiment,layer_diff,pos
13.882844924926758,17.896577835083008,-4.013735294342041,1.7131621837615967,2.7459239959716797,2.7580349445343018,273.0,9691.0,"(0, 2), (10, 3)",single_boost,10,attribute
13.981002807617188,17.56161880493164,-3.5806140899658203,1.674915075302124,2.685849666595459,2.665421724319458,412.0,9548.0,"(0, 0), (10, 5)",single_boost,10,attribute
13.903942108154297,18.487239837646484,-4.58329963684082,1.741100549697876,2.6177804470062256,2.7612838745117188,225.0,9746.0,"(0, 11), (11, 6)",single_boost,11,attribute
13.977498054504395,17.548625946044922,-3.5711288452148438,1.6691043376922607,2.6786134243011475,2.661033868789673,414.0,9545.0,"(3, 5), (4, 8)",single_boost,1,attribute
13.981144905090332,17.557476043701172,-3.5763309001922607,1.6722699403762817,2.6821420192718506,2.663552761077881,411.0,9550.0,"(4, 0), (8, 0)",single_boost,4,attribute
13.977034568786621,17.56847381591797,-3.5914390087127686,1.6756521463394165,2.6563539505004883,2.651404619216919,394.0,9564.0,"(0, 5), (7, 3)",single_boost,7,attribute
13.7741060256958,17.642807006835938,-3.8687000274658203,1.727272391319275,2.6564056873321533,2.6385488510131836,299.0,9656.0,"(4, 6), (9, 0)",single_boost,5,attribute
13.9301176071167,17.25882339477539,-3.328706979751587,1.6666990518569946,2.714810848236084,2.647742509841919,572.0,9373.0,"(4, 7), (11, 5)",single_boost,7,attribute
13.901534080505371,18.484094619750977,-4.582561016082764,1.740419864654541,2.6160836219787598,2.7596285343170166,223.0,9748.0,"(4, 2), (11, 6)",single_boost,7,attribute
13.999009132385254,17.590850830078125,-3.591841697692871,1.6775176525115967,2.694267988204956,2.6690757274627686,414.0,9547.0,"(0, 10), (6, 5)",single_boost,6,attribute
13.592548370361328,17.191757202148438,-3.5992085933685303,1.643278956413269,2.5244998931884766,2.544179916381836,349.0,9609.0,"(10, 1), (10, 4)",single_boost,0,attribute
13.505472183227539,17.23908042907715,-3.7336089611053467,1.681809425354004,2.5103063583374023,2.511300802230835,324.0,9638.0,"(9, 5), (11, 9)",single_boost,2,attribute
13.968732833862305,17.577594757080078,-3.60886287689209,1.6811693906784058,2.685115098953247,2.657400131225586,386.0,9573.0,"(9, 2), (9, 3)",single_boost,0,attribute
13.979205131530762,17.559371948242188,-3.580166816711426,1.6736843585968018,2.6832187175750732,2.66412353515625,414.0,9546.0,"(1, 4), (10, 5)",single_boost,9,attribute
13.984832763671875,17.562524795532227,-3.5776922702789307,1.6740825176239014,2.686413049697876,2.6656103134155273,411.0,9550.0,"(1, 5), (10, 9)",single_boost,9,attribute
13.978706359863281,17.560443878173828,-3.5817387104034424,1.6744675636291504,2.685291290283203,2.6653599739074707,414.0,9546.0,"(1, 9), (2, 4)",single_boost,1,attribute
13.971734046936035,17.54489517211914,-3.5731594562530518,1.6703463792800903,2.6938390731811523,2.6705033779144287,439.0,9524.0,"(2, 1), (8, 8)",single_boost,6,attribute
13.979249954223633,17.562883377075195,-3.5836338996887207,1.6747636795043945,2.685594320297241,2.6650490760803223,413.0,9547.0,"(1, 10), (2, 9)",single_boost,1,attribute
13.98403549194336,17.578245162963867,-3.5942065715789795,1.678702473640442,2.6980504989624023,2.6705820560455322,408.0,9554.0,"(2, 9), (8, 5)",single_boost,6,attribute
14.152192115783691,18.159055709838867,-4.006866455078125,1.8281034231185913,2.866853713989258,2.834883451461792,299.0,9667.0,"(2, 11), (7, 1)",single_boost,5,attribute
13.982389450073242,17.561153411865234,-3.5787651538848877,1.6740925312042236,2.6836788654327393,2.663914918899536,415.0,9545.0,"(0, 4), (0, 6)",single_boost,0,attribute
13.938413619995117,17.613506317138672,-3.6750948429107666,1.6878538131713867,2.686917304992676,2.6750741004943848,388.0,9573.0,"(2, 3), (7, 9)",single_boost,5,attribute
13.732454299926758,17.72933006286621,-3.996875047683716,1.7281750440597534,2.555922746658325,2.5566277503967285,187.0,9792.0,"(6, 0), (7, 2)",single_boost,1,attribute
13.971098899841309,17.53700065612793,-3.5659019947052,1.670172095298767,2.6445624828338623,2.6426784992218018,407.0,9550.0,"(7, 3), (7, 5)",single_boost,0,attribute
14.157876968383789,18.155954360961914,-3.9980766773223877,1.8247761726379395,2.8622844219207764,2.832578182220459,293.0,9672.0,"(4, 8), (7, 1)",single_boost,3,attribute
13.982372283935547,17.562273025512695,-3.5799012184143066,1.6741427183151245,2.6847898960113525,2.6647188663482666,413.0,9547.0,"(1, 11), (2, 3)",single_boost,1,attribute
13.255274772644043,21.438793182373047,-8.183517456054688,1.9638863801956177,2.839817523956299,3.3377692699432373,21.0,9977.0,"(2, 2), (11, 2)",single_boost,9,attribute
14.305174827575684,18.030317306518555,-3.7251434326171875,1.8059040307998657,2.78114652633667,2.6459801197052,344.0,9602.0,"(1, 9), (11, 7)",single_boost,10,attribute
13.96678638458252,17.574871063232422,-3.608085870742798,1.6801972389221191,2.681326150894165,2.6556127071380615,386.0,9574.0,"(3, 0), (9, 2)",single_boost,6,attribute
13.982026100158691,17.561641693115234,-3.579618453979492,1.6742396354675293,2.6857354640960693,2.6654183864593506,411.0,9550.0,"(0, 3), (1, 5)",single_boost,1,attribute
13.993815422058105,17.576553344726562,-3.58273983001709,1.6763993501663208,2.6895954608917236,2.6652321815490723,412.0,9549.0,"(3, 4), (6, 5)",single_boost,3,attribute
13.898990631103516,17.54926872253418,-3.6502785682678223,1.674465537071228,2.682690143585205,2.675534963607788,381.0,9584.0,"(5, 10), (9, 4)",single_boost,4,attribute
